b, 2016, Got it, I got it, oh
b, 2016, Say what you're looking for, 'cause I got it, yeah, ayy
b, 2016, I got it, I got it, oh
b, 2016, I got it, yeah
b, 2016, Oh yes I made it alive, Lake Shore Drive, headed to paradise
b, 2016, In this moment of mine, I can't recognize
b, 2016, Or see that the glare is bright
b, 2016, And what you compromise, I almost died
b, 2016, I doubt the water is red as mine
b, 2016, Ayy, how you lonely in a room with God?
b, 2016, Never slow up, not even a pit stop
b, 2016, Praying my niggas'll never get caught
b, 2016, Overcame it all, like I'm some big shot
b, 2016, Was taught to be a man, up to the wrist watch
b, 2016, To the collar shirt tucked, with the front pocket
b, 2016, Part of adolescence when they go blossom
b, 2016, When your stars align, I hope there's no comet
b, 2016, So far it's...
b, 2016, Oh yes, I made it alive, on the West Side
b, 2016, Still at my momma house
b, 2016, The kids on my conscience now
b, 2016, 'Cause the youth dying and it's just more common now
b, 2016, Common ground, stuck through it all like we Carmelo
b, 2016, Comin' down, high off of life, arrive unannounced
b, 2016, Summonin', numbin' the pain of when I'm in doubt, high school
b, 2016, My head in the clouds, like I learned about
b, 2016, Oh yes I made it alive, Lake Shore Drive, headed to paradise
b, 2016, In this moment of mine, I can't recognize
b, 2016, Or see that the glare is bright
b, 2016, And what you compromise, I almost die
b, 2016, I doubt the water is red as mine
b, 2016, What are you looking for?
b, 2016, I got it  I got it 
b, 2016, I got it  I got it 
b, 2016, All the things you adore
b, 2016, I got it  I got it 
b, 2016, I got it  I got it 
b, 2016, Runnin' through my city like a tour bus
b, 2016, Hopin' one day I can have a tour bus
b, 2016, I can see the planets from my window sill
b, 2016, And I tend to tell what is honest
b, 2016, I don't wanna fight no one, no contest
b, 2016, I just wanna undress my conscience
b, 2016, I just met a killer that's bent in his ways
b, 2016, Try to raise a family with minimum wage, what can I say?
b, 2016, Besides the demons, it's reality for the people that we love
b, 2016, And we are the ones that will team up and tee up the party
b, 2016, Dead end the school, bet that they'll show up real tardy
b, 2016, The audience awfully ready and rowdy
b, 2016, I meant it if I said it, you get in writing
b, 2016, Got into a science, but write with the lightning
b, 2016, Like soil, I'm grounded, the seed has just sprouted
b, 2016, Oh yes I made it alive, Lake Shore Drive, headed to paradise
b, 2016, In this moment of mine, I can't recognize
b, 2016, Or see that the glare is bright
b, 2016, And what you compromise, I almost die
b, 2016, I doubt the water is red as mine
b, 2016, What are you looking for?
b, 2016, I got it, I got it  show what you want 
b, 2016, I got it, I got it  show what you want 
b, 2016, All, the things you adore
b, 2016, I got it, I got it  show what you want 
b, 2016, I got it, I got it  show what you want 
b, 2016, Show what you want, show what you want
b, 2016, Show what you want, show what you want
b, 2016, I just wanna be the plug so my people can eat
b, 2016, I just wanna play soccer on rooftops in Tokyo
b, 2016, I just wanna find somewhere I don't gotta put a face on for people no mo'
b, 2016, Yours truly, Billy Williams
